Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1006447,-,-,-,33.52,-115.77,0,169,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Solar Zenith Angle,GHI,DHI,Clearsky DHI,Clearsky DNI,DNI
2023,6,30,13,10,28.3,61,84.42,61,30,30,321,321
2023,6,30,13,20,28.900000000000002,88,82.54,88,37,37,396,396
2023,6,30,13,30,29.5,118,80.64,118,43,43,460,460
2023,6,30,13,40,30.1,149,78.71000000000001,149,48,48,515,515
2023,6,30,13,50,30.700000000000003,182,76.76,182,53,53,563,563
2023,6,30,14,0,31.3,216,74.79,216,58,58,604,604
2023,6,30,14,10,31.900000000000002,251,72.81,251,62,62,640,640
2023,6,30,14,20,32.5,286,70.81,286,65,65,671,671
2023,6,30,14,30,33.1,321,68.81,321,69,69,699,699
2023,6,30,14,40,33.7,357,66.79,357,72,72,724,724
2023,6,30,14,50,34.300000000000004,393,64.76,393,75,75,746,746
2023,6,30,15,0,34.800000000000004,427,62.72,427,77,77,763,763
2023,6,30,15,10,35.300000000000004,463,60.67,463,80,80,781,781
2023,6,30,15,20,35.800000000000004,498,58.61,498,82,82,798,798
2023,6,30,15,30,36.300000000000004,533,56.550000000000004,533,85,85,813,813
2023,6,30,15,40,36.800000000000004,567,54.49,567,87,87,826,826
2023,6,30,15,50,37.300000000000004,600,52.410000000000004,600,89,89,839,839
2023,6,30,16,0,37.800000000000004,633,50.34,633,91,91,850,850
2023,6,30,16,10,38.1,665,48.26,665,92,92,860,860
2023,6,30,16,20,38.400000000000006,696,46.18,696,94,94,870,870
2023,6,30,16,30,38.7,727,44.09,727,96,96,879,879
2023,6,30,16,40,39,756,42.01,756,97,97,887,887
2023,6,30,16,50,39.300000000000004,784,39.93,784,98,98,894,894
2023,6,30,17,0,39.6,811,37.85,811,100,100,901,901
2023,6,30,17,10,39.900000000000006,837,35.78,837,101,101,907,907
2023,6,30,17,20,40.1,861,33.71,861,102,102,912,912
2023,6,30,17,30,40.400000000000006,884,31.66,884,103,103,917,917
2023,6,30,17,40,40.7,907,29.61,907,101,101,927,927
2023,6,30,17,50,40.900000000000006,927,27.59,927,102,102,931,931
2023,6,30,18,0,41.2,946,25.580000000000002,946,103,103,934,934
2023,6,30,18,10,41.300000000000004,963,23.6,963,104,104,938,938
2023,6,30,18,20,41.400000000000006,979,21.66,979,104,104,941,941
2023,6,30,18,30,41.6,993,19.77,993,105,105,943,943
2023,6,30,18,40,41.7,1005,17.94,1005,106,106,945,945
2023,6,30,18,50,41.900000000000006,1016,16.21,1016,106,106,947,947
2023,6,30,19,0,42,1025,14.59,1025,107,107,949,949
2023,6,30,19,10,42.1,1032,13.14,1032,107,107,950,950
2023,6,30,19,20,42.2,1038,11.92,1038,107,107,951,951
2023,6,30,19,30,42.300000000000004,1041,11.01,1041,107,107,951,951
2023,6,30,19,40,42.400000000000006,1043,10.48,1043,107,107,952,952
2023,6,30,19,50,42.5,1044,10.39,1044,107,107,952,952
2023,6,30,20,0,42.6,1042,10.77,1042,107,107,952,952
2023,6,30,20,10,42.6,1039,11.55,1039,107,107,951,951
2023,6,30,20,20,42.6,1034,12.67,1034,107,107,950,950
2023,6,30,20,30,42.7,1028,14.05,1028,107,107,949,949
2023,6,30,20,40,42.7,1016,15.610000000000001,1016,114,114,937,937
2023,6,30,20,50,42.7,1006,17.31,1006,114,114,935,935
2023,6,30,21,0,42.800000000000004,995,19.1,995,114,114,932,932
2023,6,30,21,10,42.800000000000004,981,20.97,981,113,113,930,930
2023,6,30,21,20,42.800000000000004,966,22.900000000000002,966,112,112,927,927
2023,6,30,21,30,42.7,950,24.86,950,112,112,924,924
2023,6,30,21,40,42.7,931,26.86,931,110,110,920,920
2023,6,30,21,50,42.7,911,28.88,911,109,109,916,916
2023,6,30,22,0,42.7,890,30.92,890,108,108,911,911
2023,6,30,22,10,42.6,867,32.97,867,107,107,906,906
2023,6,30,22,20,42.6,843,35.03,843,106,106,901,901
2023,6,30,22,30,42.5,818,37.11,818,105,105,895,895
2023,6,30,22,40,42.400000000000006,792,39.18,792,102,102,890,890
2023,6,30,22,50,42.400000000000006,764,41.26,764,101,101,882,882
2023,6,30,23,0,42.300000000000004,735,43.35,735,100,100,875,875
2023,6,30,23,10,42.2,706,45.43,706,98,98,866,866
2023,6,30,23,20,42.1,675,47.51,675,96,96,857,857
2023,6,30,23,30,42,643,49.59,643,94,94,846,846
2023,6,30,23,40,41.800000000000004,613,51.67,613,92,92,840,840
2023,6,30,23,50,41.7,580,53.74,580,90,90,828,828
2023,7,1,0,0,41.6,546,55.81,546,88,88,815,815
2023,7,1,0,10,41.400000000000006,511,57.88,511,85,85,800,800
2023,7,1,0,20,41.2,476,59.94,476,83,83,784,784
2023,7,1,0,30,41,440,61.99,440,80,80,767,767
2023,7,1,0,40,40.7,405,64.03,405,77,77,750,750
2023,7,1,0,50,40.5,369,66.07000000000001,369,74,74,728,728
2023,7,1,1,0,40.300000000000004,334,68.09,334,71,71,704,704
2023,7,1,1,10,39.7,298,70.10000000000001,298,68,68,677,677
2023,7,1,1,20,39,263,72.10000000000001,263,64,64,647,647
2023,7,1,1,30,38.300000000000004,228,74.09,228,60,60,612,612
2023,7,1,1,40,37.6,194,76.06,194,55,55,575,575
2023,7,1,1,50,37,160,78.02,160,50,50,530,530
2023,7,1,2,0,36.300000000000004,128,79.96000000000001,128,45,45,478,478
2023,7,1,2,10,35.800000000000004,98,81.88,98,39,39,418,418
2023,7,1,2,20,35.300000000000004,70,83.77,70,32,32,347,347
2023,7,1,2,30,34.800000000000004,45,85.62,45,25,25,264,264
2023,7,1,2,40,34.300000000000004,24,87.43,24,17,17,171,171
2023,7,1,2,50,33.9,0,89.14,0,0,0,0,0
2023,7,1,3,0,33.4,0,91.35000000000001,0,0,0,0,0
2023,7,1,3,10,33.2,0,93.16,0,0,0,0,0
2023,7,1,3,20,32.9,0,94.94,0,0,0,0,0
2023,7,1,3,30,32.7,0,96.7,0,0,0,0,0
2023,7,1,3,40,32.5,0,98.42,0,0,0,0,0
2023,7,1,3,50,32.300000000000004,0,100.11,0,0,0,0,0
2023,7,1,4,0,32,0,101.76,0,0,0,0,0
2023,7,1,4,10,31.8,0,103.38,0,0,0,0,0
2023,7,1,4,20,31.700000000000003,0,104.96000000000001,0,0,0,0,0
2023,7,1,4,30,31.5,0,106.5,0,0,0,0,0
2023,7,1,4,40,31.3,0,107.99000000000001,0,0,0,0,0
2023,7,1,4,50,31.1,0,109.43,0,0,0,0,0
2023,7,1,5,0,30.900000000000002,0,110.82000000000001,0,0,0,0,0
2023,7,1,5,10,30.8,0,112.16,0,0,0,0,0
2023,7,1,5,20,30.6,0,113.44,0,0,0,0,0
2023,7,1,5,30,30.5,0,114.66,0,0,0,0,0
2023,7,1,5,40,30.3,0,115.81,0,0,0,0,0
2023,7,1,5,50,30.200000000000003,0,116.89,0,0,0,0,0
2023,7,1,6,0,30,0,117.91,0,0,0,0,0
2023,7,1,6,10,29.900000000000002,0,118.84,0,0,0,0,0
2023,7,1,6,20,29.8,0,119.7,0,0,0,0,0
2023,7,1,6,30,29.700000000000003,0,120.48,0,0,0,0,0
2023,7,1,6,40,29.6,0,121.17,0,0,0,0,0
2023,7,1,6,50,29.5,0,121.77,0,0,0,0,0
2023,7,1,7,0,29.400000000000002,0,122.27,0,0,0,0,0
2023,7,1,7,10,29.400000000000002,0,122.69,0,0,0,0,0
2023,7,1,7,20,29.3,0,123,0,0,0,0,0
2023,7,1,7,30,29.3,0,123.22,0,0,0,0,0
2023,7,1,7,40,29.200000000000003,0,123.34,0,0,0,0,0
2023,7,1,7,50,29.200000000000003,0,123.36,0,0,0,0,0
2023,7,1,8,0,29.1,0,123.28,0,0,0,0,0
2023,7,1,8,10,29.1,0,123.10000000000001,0,0,0,0,0
2023,7,1,8,20,29,0,122.82000000000001,0,0,0,0,0
2023,7,1,8,30,29,0,122.45,0,0,0,0,0
2023,7,1,8,40,28.900000000000002,0,121.98,0,0,0,0,0
2023,7,1,8,50,28.900000000000002,0,121.41,0,0,0,0,0
2023,7,1,9,0,28.8,0,120.76,0,0,0,0,0
2023,7,1,9,10,28.8,0,120.01,0,0,0,0,0
2023,7,1,9,20,28.8,0,119.19,0,0,0,0,0
2023,7,1,9,30,28.700000000000003,0,118.28,0,0,0,0,0
2023,7,1,9,40,28.700000000000003,0,117.3,0,0,0,0,0
2023,7,1,9,50,28.700000000000003,0,116.24000000000001,0,0,0,0,0
2023,7,1,10,0,28.6,0,115.11,0,0,0,0,0
2023,7,1,10,10,28.6,0,113.92,0,0,0,0,0
2023,7,1,10,20,28.6,0,112.66,0,0,0,0,0
2023,7,1,10,30,28.5,0,111.35000000000001,0,0,0,0,0
2023,7,1,10,40,28.5,0,109.98,0,0,0,0,0
2023,7,1,10,50,28.5,0,108.56,0,0,0,0,0
2023,7,1,11,0,28.5,0,107.08,0,0,0,0,0
2023,7,1,11,10,28.400000000000002,0,105.56,0,0,0,0,0
2023,7,1,11,20,28.400000000000002,0,104,0,0,0,0,0
2023,7,1,11,30,28.400000000000002,0,102.4,0,0,0,0,0
2023,7,1,11,40,28.3,0,100.76,0,0,0,0,0
2023,7,1,11,50,28.3,0,99.08,0,0,0,0,0
2023,7,1,12,0,28.3,0,97.37,0,0,0,0,0
2023,7,1,12,10,28.5,0,95.63,0,0,0,0,0
2023,7,1,12,20,28.8,0,93.86,0,0,0,0,0
2023,7,1,12,30,29,0,92.06,0,0,0,0,0
2023,7,1,12,40,29.3,0,89.76,0,0,0,0,0
2023,7,1,12,50,29.6,18,88.11,18,13,13,128,128
2023,7,1,13,0,29.8,36,86.33,36,22,22,226,226
2023,7,1,13,10,30.400000000000002,59,84.49,59,29,29,312,312
2023,7,1,13,20,31,86,82.62,86,36,36,387,387
2023,7,1,13,30,31.6,115,80.71000000000001,115,42,42,450,450
2023,7,1,13,40,32.1,146,78.78,146,48,48,505,505
2023,7,1,13,50,32.7,179,76.83,179,53,53,553,553
2023,7,1,14,0,33.300000000000004,212,74.86,212,57,57,594,594
2023,7,1,14,10,33.800000000000004,247,72.88,247,61,61,629,629
2023,7,1,14,20,34.4,282,70.88,282,65,65,661,661
2023,7,1,14,30,35,317,68.88,317,68,68,689,689
2023,7,1,14,40,35.5,351,66.86,351,72,72,711,711
2023,7,1,14,50,36.1,386,64.83,386,74,74,733,733
2023,7,1,15,0,36.6,422,62.79,422,77,77,753,753
2023,7,1,15,10,37.1,457,60.74,457,80,80,771,771
2023,7,1,15,20,37.6,492,58.68,492,82,82,788,788
2023,7,1,15,30,38.2,526,56.620000000000005,526,85,85,803,803
2023,7,1,15,40,38.7,560,54.550000000000004,560,87,87,817,817
2023,7,1,15,50,39.2,594,52.480000000000004,594,89,89,829,829
2023,7,1,16,0,39.7,626,50.4,626,91,91,841,841
2023,7,1,16,10,40,658,48.32,658,92,92,851,851
2023,7,1,16,20,40.2,689,46.24,689,94,94,860,860
2023,7,1,16,30,40.5,719,44.160000000000004,719,96,96,869,869
2023,7,1,16,40,40.800000000000004,748,42.08,748,97,97,876,876
2023,7,1,16,50,41.1,776,40,776,99,99,884,884
2023,7,1,17,0,41.300000000000004,803,37.92,803,100,100,891,891
2023,7,1,17,10,41.6,828,35.85,828,101,101,897,897
2023,7,1,17,20,41.800000000000004,853,33.78,853,103,103,902,902
2023,7,1,17,30,42.1,876,31.73,876,104,104,908,908
2023,7,1,17,40,42.300000000000004,895,29.68,895,111,111,903,903
2023,7,1,17,50,42.5,915,27.66,915,112,112,908,908
2023,7,1,18,0,42.800000000000004,934,25.650000000000002,934,112,112,911,911
2023,7,1,18,10,42.900000000000006,951,23.67,951,113,113,915,915
2023,7,1,18,20,43.1,967,21.740000000000002,967,114,114,918,918
2023,7,1,18,30,43.2,981,19.85,981,115,115,921,921
2023,7,1,18,40,43.400000000000006,993,18.02,993,116,116,923,923
2023,7,1,18,50,43.5,1004,16.28,1004,116,116,925,925
2023,7,1,19,0,43.6,1013,14.67,1013,116,116,926,926
2023,7,1,19,10,43.7,1020,13.22,1020,117,117,928,928
2023,7,1,19,20,43.800000000000004,1025,12,1025,117,117,929,929
2023,7,1,19,30,43.900000000000006,1029,11.08,1029,117,117,930,930
2023,7,1,19,40,43.900000000000006,1031,10.55,1031,118,118,929,929
2023,7,1,19,50,44,1032,10.46,1032,118,118,929,929
2023,7,1,20,0,44.1,1030,10.82,1030,118,118,929,929
2023,7,1,20,10,44.1,1027,11.59,1027,118,118,928,928
2023,7,1,20,20,44.1,1022,12.700000000000001,1022,117,117,928,928
2023,7,1,20,30,44.2,1015,14.07,1015,116,116,926,926
2023,7,1,20,40,44.2,1006,15.620000000000001,1006,117,117,923,923
2023,7,1,20,50,44.2,996,17.32,996,116,116,921,921
2023,7,1,21,0,44.300000000000004,985,19.11,985,116,116,919,919
2023,7,1,21,10,44.2,971,20.98,971,115,115,917,917
2023,7,1,21,20,44.2,956,22.900000000000002,956,115,115,914,914
2023,7,1,21,30,44.2,940,24.86,940,114,114,910,910
2023,7,1,21,40,44.2,924,26.85,924,113,113,910,910
2023,7,1,21,50,44.2,905,28.87,905,112,112,906,906
2023,7,1,22,0,44.1,884,30.91,884,111,111,901,901
2023,7,1,22,10,44.1,861,32.96,861,110,110,896,896
2023,7,1,22,20,44,837,35.02,837,108,108,890,890
2023,7,1,22,30,43.900000000000006,812,37.09,812,107,107,884,884
2023,7,1,22,40,43.900000000000006,786,39.17,786,105,105,879,879
2023,7,1,22,50,43.800000000000004,759,41.25,759,103,103,872,872
2023,7,1,23,0,43.7,730,43.33,730,102,102,864,864
2023,7,1,23,10,43.6,702,45.42,702,100,100,858,858
2023,7,1,23,20,43.5,672,47.5,672,99,99,848,848
2023,7,1,23,30,43.400000000000006,640,49.58,640,97,97,838,838
2023,7,1,23,40,43.2,608,51.660000000000004,608,94,94,828,828
2023,7,1,23,50,43.1,575,53.730000000000004,575,92,92,816,816
2023,7,2,0,0,43,541,55.800000000000004,541,90,90,803,803
2023,7,2,0,10,42.800000000000004,506,57.870000000000005,506,87,87,788,788
2023,7,2,0,20,42.6,472,59.93,472,85,85,772,772
2023,7,2,0,30,42.300000000000004,436,61.980000000000004,436,82,82,754,754
2023,7,2,0,40,42.1,401,64.02,401,79,79,735,735
2023,7,2,0,50,41.900000000000006,365,66.06,365,76,76,713,713
2023,7,2,1,0,41.7,331,68.08,331,73,73,692,692
2023,7,2,1,10,41,296,70.10000000000001,296,69,69,665,665
2023,7,2,1,20,40.400000000000006,260,72.10000000000001,260,65,65,634,634
2023,7,2,1,30,39.7,226,74.09,226,61,61,599,599
2023,7,2,1,40,39,192,76.06,192,57,57,561,561
2023,7,2,1,50,38.400000000000006,159,78.02,159,52,52,516,516
2023,7,2,2,0,37.7,127,79.96000000000001,127,46,46,464,464
2023,7,2,2,10,37.2,97,81.88,97,40,40,404,404
2023,7,2,2,20,36.800000000000004,69,83.77,69,33,33,334,334
2023,7,2,2,30,36.300000000000004,44,85.63,44,25,25,252,252
2023,7,2,2,40,35.800000000000004,24,87.44,24,17,17,160,160
2023,7,2,2,50,35.4,0,89.15,0,0,0,0,0
2023,7,2,3,0,34.9,0,91.36,0,0,0,0,0
2023,7,2,3,10,34.7,0,93.17,0,0,0,0,0
2023,7,2,3,20,34.5,0,94.95,0,0,0,0,0
2023,7,2,3,30,34.2,0,96.71000000000001,0,0,0,0,0
2023,7,2,3,40,34,0,98.43,0,0,0,0,0
2023,7,2,3,50,33.800000000000004,0,100.12,0,0,0,0,0
2023,7,2,4,0,33.6,0,101.78,0,0,0,0,0
2023,7,2,4,10,33.4,0,103.4,0,0,0,0,0
2023,7,2,4,20,33.2,0,104.98,0,0,0,0,0
2023,7,2,4,30,33,0,106.52,0,0,0,0,0
2023,7,2,4,40,32.9,0,108.01,0,0,0,0,0
2023,7,2,4,50,32.7,0,109.46000000000001,0,0,0,0,0
2023,7,2,5,0,32.5,0,110.85000000000001,0,0,0,0,0
2023,7,2,5,10,32.4,0,112.19,0,0,0,0,0
2023,7,2,5,20,32.300000000000004,0,113.47,0,0,0,0,0
2023,7,2,5,30,32.1,0,114.69,0,0,0,0,0
2023,7,2,5,40,32,0,115.85000000000001,0,0,0,0,0
2023,7,2,5,50,31.900000000000002,0,116.93,0,0,0,0,0
2023,7,2,6,0,31.8,0,117.95,0,0,0,0,0
2023,7,2,6,10,31.8,0,118.89,0,0,0,0,0
2023,7,2,6,20,31.700000000000003,0,119.75,0,0,0,0,0
2023,7,2,6,30,31.700000000000003,0,120.53,0,0,0,0,0
2023,7,2,6,40,31.6,0,121.22,0,0,0,0,0
2023,7,2,6,50,31.6,0,121.82000000000001,0,0,0,0,0
2023,7,2,7,0,31.5,0,122.33,0,0,0,0,0
2023,7,2,7,10,31.400000000000002,0,122.75,0,0,0,0,0
2023,7,2,7,20,31.400000000000002,0,123.07000000000001,0,0,0,0,0
2023,7,2,7,30,31.3,0,123.29,0,0,0,0,0
2023,7,2,7,40,31.200000000000003,0,123.41,0,0,0,0,0
2023,7,2,7,50,31.1,0,123.43,0,0,0,0,0
2023,7,2,8,0,31.1,0,123.35000000000001,0,0,0,0,0
2023,7,2,8,10,31,0,123.18,0,0,0,0,0
2023,7,2,8,20,30.900000000000002,0,122.9,0,0,0,0,0
2023,7,2,8,30,30.8,0,122.52,0,0,0,0,0
2023,7,2,8,40,30.700000000000003,0,122.05,0,0,0,0,0
2023,7,2,8,50,30.6,0,121.49000000000001,0,0,0,0,0
2023,7,2,9,0,30.5,0,120.84,0,0,0,0,0
2023,7,2,9,10,30.400000000000002,0,120.10000000000001,0,0,0,0,0
2023,7,2,9,20,30.3,0,119.27,0,0,0,0,0
2023,7,2,9,30,30.200000000000003,0,118.36,0,0,0,0,0
2023,7,2,9,40,30.1,0,117.38,0,0,0,0,0
2023,7,2,9,50,30,0,116.32000000000001,0,0,0,0,0
2023,7,2,10,0,29.900000000000002,0,115.2,0,0,0,0,0
2023,7,2,10,10,29.8,0,114,0,0,0,0,0
2023,7,2,10,20,29.700000000000003,0,112.75,0,0,0,0,0
2023,7,2,10,30,29.6,0,111.43,0,0,0,0,0
2023,7,2,10,40,29.6,0,110.06,0,0,0,0,0
2023,7,2,10,50,29.5,0,108.64,0,0,0,0,0
2023,7,2,11,0,29.400000000000002,0,107.17,0,0,0,0,0
2023,7,2,11,10,29.3,0,105.65,0,0,0,0,0
2023,7,2,11,20,29.200000000000003,0,104.08,0,0,0,0,0
2023,7,2,11,30,29.1,0,102.48,0,0,0,0,0
2023,7,2,11,40,29.1,0,100.84,0,0,0,0,0
2023,7,2,11,50,29,0,99.16,0,0,0,0,0
2023,7,2,12,0,28.900000000000002,0,97.45,0,0,0,0,0
2023,7,2,12,10,29.200000000000003,0,95.71000000000001,0,0,0,0,0
2023,7,2,12,20,29.400000000000002,0,93.94,0,0,0,0,0
2023,7,2,12,30,29.700000000000003,0,92.14,0,0,0,0,0
2023,7,2,12,40,30,0,89.83,0,0,0,0,0
2023,7,2,12,50,30.200000000000003,16,88.18,16,13,13,105,105
2023,7,2,13,0,30.5,34,86.41,34,22,22,195,195
2023,7,2,13,10,31,56,84.57000000000001,56,30,30,280,280
2023,7,2,13,20,31.6,82,82.69,82,37,37,351,351
2023,7,2,13,30,32.1,111,80.78,111,44,44,415,415
2023,7,2,13,40,32.6,141,78.85000000000001,141,51,51,467,467
2023,7,2,13,50,33.2,173,76.9,173,56,56,515,515
2023,7,2,14,0,33.7,206,74.94,206,61,61,557,557
2023,7,2,14,10,34.2,240,72.95,240,66,66,594,594
2023,7,2,14,20,34.800000000000004,274,70.96000000000001,274,70,70,626,626
2023,7,2,14,30,35.300000000000004,309,68.95,309,73,73,655,655
2023,7,2,14,40,35.800000000000004,344,66.93,344,77,77,681,681
2023,7,2,14,50,36.4,379,64.9,379,80,80,704,704
2023,7,2,15,0,36.9,414,62.86,414,83,83,725,725
2023,7,2,15,10,37.5,449,60.81,449,86,86,744,744
2023,7,2,15,20,38,484,58.75,484,89,89,761,761
2023,7,2,15,30,38.6,518,56.69,518,91,91,776,776
2023,7,2,15,40,39.1,552,54.620000000000005,552,93,93,792,792
2023,7,2,15,50,39.7,585,52.550000000000004,585,95,95,805,805
2023,7,2,16,0,40.2,617,50.47,617,98,98,816,816
2023,7,2,16,10,40.5,649,48.39,649,100,100,827,827
2023,7,2,16,20,40.900000000000006,680,46.31,680,101,101,837,837
2023,7,2,16,30,41.2,710,44.230000000000004,710,103,103,846,846
2023,7,2,16,40,41.5,738,42.15,738,105,105,855,855
2023,7,2,16,50,41.900000000000006,766,40.07,766,106,106,863,863
2023,7,2,17,0,42.2,793,37.99,793,108,108,870,870
2023,7,2,17,10,42.5,818,35.92,818,109,109,876,876
2023,7,2,17,20,42.800000000000004,843,33.85,843,110,110,882,882
2023,7,2,17,30,43.1,866,31.8,866,111,111,887,887
2023,7,2,17,40,43.400000000000006,893,29.75,893,104,104,908,908
2023,7,2,17,50,43.6,913,27.73,913,105,105,912,912
2023,7,2,18,0,43.900000000000006,932,25.72,932,106,106,916,916
2023,7,2,18,10,44.1,949,23.75,949,107,107,920,920
2023,7,2,18,20,44.300000000000004,964,21.81,964,108,108,923,923
2023,7,2,18,30,44.5,978,19.92,978,108,108,926,926
2023,7,2,18,40,44.6,991,18.1,991,108,108,929,929
2023,7,2,18,50,44.800000000000004,1002,16.37,1002,109,109,931,931
2023,7,2,19,0,45,1011,14.75,1011,109,109,932,932
2023,7,2,19,10,45.1,1018,13.31,1018,109,109,934,934
2023,7,2,19,20,45.2,1023,12.08,1023,110,110,935,935
2023,7,2,19,30,45.2,1027,11.17,1027,110,110,935,935
2023,7,2,19,40,45.300000000000004,1029,10.63,1029,110,110,936,936
2023,7,2,19,50,45.400000000000006,1030,10.53,1030,110,110,936,936
2023,7,2,20,0,45.5,1029,10.88,1029,110,110,936,936
2023,7,2,20,10,45.5,1025,11.64,1025,110,110,935,935
2023,7,2,20,20,45.6,1021,12.74,1021,109,109,934,934
2023,7,2,20,30,45.6,1014,14.1,1014,109,109,933,933
2023,7,2,20,40,45.7,1001,15.65,1001,121,121,914,914
2023,7,2,20,50,45.7,991,17.330000000000002,991,120,120,912,912
2023,7,2,21,0,45.800000000000004,979,19.12,979,120,120,910,910
2023,7,2,21,10,45.800000000000004,966,20.98,966,119,119,907,907
2023,7,2,21,20,45.7,951,22.900000000000002,951,118,118,904,904
2023,7,2,21,30,45.7,935,24.86,935,118,118,901,901
2023,7,2,21,40,45.7,920,26.85,920,115,115,902,902
2023,7,2,21,50,45.7,900,28.87,900,114,114,897,897
2023,7,2,22,0,45.7,879,30.91,879,113,113,893,893
2023,7,2,22,10,45.6,857,32.96,857,112,112,887,887
2023,7,2,22,20,45.5,833,35.02,833,111,111,882,882
2023,7,2,22,30,45.400000000000006,808,37.09,808,110,110,876,876
2023,7,2,22,40,45.400000000000006,783,39.160000000000004,783,107,107,872,872
2023,7,2,22,50,45.300000000000004,755,41.24,755,105,105,865,865
2023,7,2,23,0,45.2,727,43.33,727,104,104,857,857
2023,7,2,23,10,45.1,697,45.410000000000004,697,102,102,848,848
2023,7,2,23,20,44.900000000000006,667,47.49,667,100,100,838,838
2023,7,2,23,30,44.800000000000004,637,49.57,637,98,98,831,831
2023,7,2,23,40,44.7,605,51.65,605,95,95,823,823
2023,7,2,23,50,44.5,572,53.730000000000004,572,93,93,811,811
2023,7,3,0,0,44.400000000000006,539,55.800000000000004,539,90,90,797,797
2023,7,3,0,10,44.2,504,57.86,504,88,88,782,782
2023,7,3,0,20,43.900000000000006,470,59.92,470,86,86,766,766
2023,7,3,0,30,43.7,434,61.980000000000004,434,83,83,748,748
2023,7,3,0,40,43.5,400,64.02,400,79,79,733,733
2023,7,3,0,50,43.300000000000004,365,66.05,365,76,76,712,712
2023,7,3,1,0,43.1,330,68.08,330,73,73,690,690
2023,7,3,1,10,42.400000000000006,295,70.10000000000001,295,69,69,663,663
2023,7,3,1,20,41.7,260,72.10000000000001,260,65,65,633,633
2023,7,3,1,30,41.1,225,74.09,225,61,61,598,598
2023,7,3,1,40,40.400000000000006,192,76.06,192,56,56,565,565
2023,7,3,1,50,39.7,159,78.02,159,51,51,521,521
2023,7,3,2,0,39.1,127,79.96000000000001,127,46,46,469,469
2023,7,3,2,10,38.6,97,81.88,97,40,40,409,409
2023,7,3,2,20,38.1,69,83.78,69,33,33,339,339
2023,7,3,2,30,37.7,45,85.64,45,25,25,257,257
2023,7,3,2,40,37.2,25,87.44,25,17,17,172,172
2023,7,3,2,50,36.7,0,89.16,0,0,0,0,0
2023,7,3,3,0,36.300000000000004,0,91.37,0,0,0,0,0
2023,7,3,3,10,36.1,0,93.18,0,0,0,0,0
2023,7,3,3,20,35.9,0,94.97,0,0,0,0,0
2023,7,3,3,30,35.6,0,96.72,0,0,0,0,0
2023,7,3,3,40,35.4,0,98.45,0,0,0,0,0
2023,7,3,3,50,35.2,0,100.14,0,0,0,0,0
2023,7,3,4,0,35,0,101.8,0,0,0,0,0
2023,7,3,4,10,34.9,0,103.42,0,0,0,0,0
2023,7,3,4,20,34.7,0,105.01,0,0,0,0,0
2023,7,3,4,30,34.5,0,106.55,0,0,0,0,0
2023,7,3,4,40,34.300000000000004,0,108.04,0,0,0,0,0
2023,7,3,4,50,34.1,0,109.49000000000001,0,0,0,0,0
2023,7,3,5,0,34,0,110.89,0,0,0,0,0
2023,7,3,5,10,33.7,0,112.23,0,0,0,0,0
2023,7,3,5,20,33.5,0,113.51,0,0,0,0,0
2023,7,3,5,30,33.2,0,114.73,0,0,0,0,0
2023,7,3,5,40,33,0,115.89,0,0,0,0,0
2023,7,3,5,50,32.800000000000004,0,116.98,0,0,0,0,0
2023,7,3,6,0,32.5,0,118,0,0,0,0,0
2023,7,3,6,10,32.300000000000004,0,118.94,0,0,0,0,0
2023,7,3,6,20,32.1,0,119.81,0,0,0,0,0
2023,7,3,6,30,31.900000000000002,0,120.59,0,0,0,0,0
2023,7,3,6,40,31.700000000000003,0,121.28,0,0,0,0,0
2023,7,3,6,50,31.5,0,121.89,0,0,0,0,0
2023,7,3,7,0,31.3,0,122.4,0,0,0,0,0
2023,7,3,7,10,31.1,0,122.82000000000001,0,0,0,0,0
2023,7,3,7,20,30.900000000000002,0,123.14,0,0,0,0,0
2023,7,3,7,30,30.700000000000003,0,123.36,0,0,0,0,0
2023,7,3,7,40,30.5,0,123.49000000000001,0,0,0,0,0
2023,7,3,7,50,30.400000000000002,0,123.51,0,0,0,0,0
2023,7,3,8,0,30.200000000000003,0,123.43,0,0,0,0,0
2023,7,3,8,10,30,0,123.26,0,0,0,0,0
2023,7,3,8,20,29.900000000000002,0,122.98,0,0,0,0,0
